id,when,sex,vols,counter
B16987,T3,M,1,1
B16988,T3,M,1,1
B16989,T4,M,1,1
B16990,T2,F,1,1
B16991,T2,F,1,1
B16992,T3,F,1,1
B16993,T3,F,1,1
B16994,T3,F,1,1
B16995,T3,F,1,1
B16996,T3,F,1,1
B16997,T3,F,1,1
B16998,T3,F,1,1
B16999,T3,F,1,1
B17000,T3,F,1,1
B17001,T3,F,1,1
B17002,T3,F,1,1
B17003,T3,F,1,1
B17004,T3,F,1,1
B17005,T2,M,1,1
B17006,T3,F,1,1
B17007,T3,F,2,1
B17008,T2,F,1,1
B17009,T2,F,1,1
B17010,T3,F,1,1
B17011,T3,F,1,1
B17012,T3,F,1,1
B17013,T3,F,1,1
B17014,T3,F,1,1
B17015,T3,F,1,1
B17016,T3,F,1,1
B17017,T3,F,1,1
B17018,T3,F,1,1
B17019,T3,F,1,1
B17020,T3,F,1,1
B17021,T3,F,1,1
B17022,T3,F,1,1
B17023,T3,F,1,1
B17024,T3,F,1,1
B17025,T3,F,1,1
B17026,T3,F,1,1
B17027,T4,F,1,1
B17028,T4,F,1,1
B17029,T3,M,1,1
B17030,T3,M,1,1
B17031,T3,F,1,1
B17032,T3,F,1,1
B17033,T3,F,1,1
B17034,T3,F,1,1
B17035,T3,F,1,1
B17036,T3,F,1,1
B17037,T3,F,1,1
B17038,T3,F,1,1
B17039,T3,F,1,1
B17040,T2,F,1,1
B17041,T2,F,1,1
B17042,T2,F,1,1
B17043,T3,M,2,1
B17044,T3,M,1,1
B17045,T3,M,1,1
B17046,T3,M,1,1
B17047,T3,M,1,1
B17048,T2,F,1,1
B17049,T3,F,1,1
B17050,T3,F,1,1
B17051,T1,M,1,1
B17052,T1,M,1,1
B17053,T2,F,3,1
B17054,T2,F,2,1
B17055,T2,F,1,1
B17056,T2,F,1,1
B17057,T2,F,1,1
B17058,T3,F,1,1
B17059,T3,F,1,1
B17060,T3,F,1,1
B17061,T3,F,1,1
B17062,T3,F,1,1
B17063,T3,F,1,1
B17064,T3,F,1,1
B17065,T3,F,1,1
B17066,T3,F,1,1
B17067,T3,F,1,1
B17068,T3,F,1,1
B17069,T2,F,1,1
B17070,T3,M,1,1
B17071,T4,M,1,1
B17072,T4,M,1,1
B17073,T3,M,1,1
B17074,T3,M,1,1
B17075,T3,M,1,1
B17076,T3,M,1,1
B17077,T3,M,1,1
B17078,T3,M,2,1
B17079,T3,M,1,1
B17080,T3,M,1,1
B17081,T3,M,1,1
B17082,T3,M,1,1
B17083,T2,M,1,1
B17084,T3,M,1,1
B17085,T3,M,1,1
B17086,T3,M,1,1
B17087,T2,M,1,1
B17088,T2,M,1,1
B17089,T3,M,1,1
B17090,T2,M,1,1
B17091,T3,M,1,1
B17092,T3,M,1,1
B17093,T2,M,1,1
B17094,T3,M,1,1
B17095,T1,M,1,1
B17096,T2,M,1,1
B17097,T2,M,1,1
B17098,T3,M,1,1
B17099,T3,M,1,1
B17100,T3,M,1,1
B17101,T3,M,1,1
B17102,T3,M,1,1
B17103,T3,M,1,1
B17104,T3,M,1,1
B17105,T3,M,1,1
B17106,T4,M,1,1
B17107,T3,F,1,1
B17108,T1,F,1,1
B17109,T4,F,1,1
B17110,T3,M,1,1
B17111,T3,M,1,1
B17112,T4,M,1,1
B17113,T3,M,1,1
B17114,T3,M,1,1
B17115,T3,M,1,1
B17116,T3,M,1,1
B17117,T3,M,1,1
B17118,T1,M,1,1
B17119,T3,F,1,1
B17120,T4,F,1,1
B17121,T4,M,1,1
B17122,T4,M,1,1
B17123,T4,M,1,1
B17124,T3,M,1,1
B17125,T3,M,1,1
B17126,T3,F,1,1
B17127,T2,M,1,1
B17128,T3,M,1,1
B17129,T3,M,1,1
B17130,T2,M,1,1
B17131,T3,U,1,1
B17132,T3,F,1,1
B17133,T3,F,1,1
B17134,T4,F,1,1
B17135,T4,F,1,1
B17136,T3,M,1,1
B17137,T3,M,1,1
B17138,T3,M,1,1
B17139,T4,M,1,1
B17140,T3,M,1,1
B17141,T3,M,1,1
B17142,T3,M,1,1
B17143,T3,M,1,1
B17144,T3,M,1,1
B17145,T3,M,1,1
B17146,T3,M,1,1
B17147,T3,M,1,1
B17148,T3,M,1,1
B17149,T3,M,1,1
B17150,T4,M,1,1
B17151,T3,F,1,1
B17152,T3,F,1,1
B17153,T3,F,1,1
B17154,T3,M,1,1
B17155,T3,M,1,1
B17156,T3,M,1,1
B17157,T3,U,1,1
B17158,T3,U,1,1
B17159,T3,U,1,1
B17160,T3,U,1,1
B17161,T3,U,1,1
B17162,T3,U,1,1
B17163,T4,U,1,1
B17164,T3,M,1,1
B17165,T3,U,1,1
B17166,T3,U,1,1
B17167,T3,U,1,1
B17168,T4,U,1,1
B17169,T3,F,1,1
B17170,T3,F,1,1
B17171,T4,F,1,1
B17172,T3,F,1,1
B17173,T3,F,1,1
B17174,T4,F,1,1
B17175,T4,F,1,1
B17176,T3,F,1,1
B17177,T3,F,1,1
B17178,T3,F,1,1
B17179,T3,M,1,1
B17180,T3,M,1,1
B17181,T3,M,1,1
B17182,T3,M,1,1
B17183,T3,M,1,1
B17184,T4,M,1,1
B17185,T3,F,1,1
B17186,T3,F,1,1
B17187,T3,F,1,1
B17188,T3,F,1,1
B17189,T4,F,1,1
B17190,T3,M,1,1
B17191,T4,M,1,1
B17192,T4,F,1,1
B17193,T4,M,1,1
B17194,T3,F,1,1
B17195,T4,F,1,1
B17196,T3,M,1,1
B17197,T3,M,1,1
B17198,T4,M,1,1
B17199,T4,M,1,1
B17200,T4,M,1,1
B17201,T4,F,1,1
B17202,T3,F,1,1
B17203,T4,F,1,1
B17204,T4,F,1,1
B17205,T4,F,1,1
B17206,T3,F,1,1
B17207,T3,F,1,1
B17208,T3,F,1,1
B17209,T3,F,1,1
B17210,T3,F,1,1
B17211,T3,F,1,1
B17212,T3,F,1,1
B17213,T3,F,1,1
B17214,T3,F,1,1
B17215,T3,F,1,1
B17216,T3,F,1,1
B17217,T4,F,1,1
B17218,T4,M,1,1
B17219,T4,U,1,1
B17220,T3,F,1,1
B17221,T4,F,1,1
B17222,T3,M,1,1
B17223,T3,M,1,1
B17224,T4,M,1,1
B17225,T3,M,1,1
B17226,T4,M,1,1
B17227,T3,F,1,1
B17228,T2,F,1,1
B17229,T4,F,1,1
B17230,T3,M,1,1
B17231,T3,M,1,1
B17232,T3,M,1,1
B17233,T3,M,1,1
B17234,T3,M,1,1
B17235,T3,M,1,1
B17236,T3,M,1,1
B17237,T3,M,1,1
B17238,T3,M,1,1
B17239,T3,M,1,1
B17240,T4,M,1,1
B17241,T4,M,1,1
B17242,T4,M,1,1
B17243,T4,M,1,1
B17244,T4,M,1,1
B17245,T4,M,1,1
B17246,T3,M,1,1
B17247,T3,M,1,1
B17248,T4,M,1,1
B17249,T4,M,1,1
B17250,T4,M,1,1
B17251,T4,F,1,1
B17252,T3,U,1,1
B17253,T3,U,1,1
B17254,T4,U,1,1
B17255,T4,M,1,1
B17256,T4,F,1,1
B17257,T4,M,1,1
B17258,T4,U,1,1
B17259,T4,F,1,1
B17260,T3,U,1,1
B17261,T3,U,1,1
B17262,T4,U,1,1
B17263,T4,M,1,1
B17264,T4,M,1,1
B17265,T3,F,1,1
B17266,T3,F,1,1
B17267,T4,F,1,1
B17268,T3,M,1,1
B17269,T4,M,1,1
B17270,T3,F,1,1
B17271,T4,F,1,1
B17272,T4,U,1,1
B17273,T4,M,1,1
B17274,T4,F,1,1
B17275,T4,M,1,1
B17276,T3,M,1,1
B17277,T4,M,1,1
B17278,T4,F,1,1
B17279,T3,M,1,1
B17280,T3,M,1,1
B17281,T4,M,1,1
B17282,T4,M,1,1
B17283,T3,F,1,1
B17284,T3,F,1,1
B17285,T3,F,1,1
B17286,T3,F,1,1
B17287,T3,F,1,1
B17288,T3,F,1,1
B17289,T3,F,1,1
B17290,T3,F,1,1
B17291,T3,F,1,1
B17292,T3,F,1,1
B17293,T3,F,1,1
B17294,T3,F,1,1
B17295,T3,F,1,1
B17296,T3,F,1,1
B17297,T3,F,1,1
B17298,T4,F,1,1
B17299,T4,M,1,1
B17300,T4,F,1,1
B17301,T3,M,1,1
B17302,T4,M,1,1
B17304,T4,M,1,1
B17305,T4,F,1,1
B17306,T4,M,1,1
B17307,T4,M,1,1
B17308,T4,M,1,1
B17309,T4,M,1,1
B17310,T4,M,1,1
B17311,T4,U,1,1
B17312,T4,M,1,1
B17313,T3,F,1,1
B17314,T3,F,1,1
B17315,T3,F,1,1
B17316,T3,F,1,1
B17317,T3,F,1,1
B17318,T4,F,1,1
B17319,T3,F,1,1
B17320,T3,F,1,1
B17321,T3,F,1,1
B17322,T4,F,1,1
B17323,T4,F,1,1
B17324,T3,U,1,1
B17325,T3,F,1,1
B17326,T3,F,1,1
B17327,T3,U,1,1
B17328,T3,M,1,1
B17329,T3,M,1,1
B17330,T3,F,1,1
B17331,T3,F,1,1
B17332,T3,M,1,1
B17333,T3,M,1,1
B17334,T3,U,1,1
B17335,T3,F,1,1
B17336,T3,F,1,1
B17337,T3,F,1,1
B17338,T3,M,1,1
B17339,T3,M,1,1
B17340,T3,M,1,1
B17341,T3,F,1,1
B17342,T3,F,1,1
B17343,T3,F,1,1
B17344,T3,F,1,1
B17345,T3,F,1,1
B17346,T3,F,1,1
B17347,T3,F,1,1
B17348,T3,F,1,1
B17349,T3,F,1,1
B17350,T3,F,1,1
B17351,T3,F,1,1
B17352,T3,M,1,1
B17353,T3,M,1,1
B17354,T3,M,1,1
B17355,T3,F,1,1
B17356,T3,M,1,1
B17357,T3,M,1,1
B17358,T3,M,1,1
B17359,T3,U,1,1
B17360,T3,M,1,1
B17361,T3,U,1,1
B17362,T3,F,1,1
B17363,T3,F,1,1
B17364,T4,F,1,1
B17365,T3,F,1,1
B17366,T1,U,1,1
B17367,T2,U,1,1
B17368,T2,U,1,1
B17369,T2,F,2,1
B17370,T3,M,1,1
B17371,T3,M,1,1
B17372,T3,M,1,1
B17373,T3,U,1,1
B17374,T1,M,1,1
B17375,T2,F,1,1
B17376,T2,F,1,1
B17377,T2,F,1,1
B17378,T2,M,1,1
B17379,T1,M,1,1
B17380,T2,M,2,1
B17381,T2,M,1,1
B17382,T2,F,2,1
B17383,T1,F,1,1
B17384,T3,F,1,1
B17385,T3,F,1,1
B17386,T3,F,1,1
B17387,T3,M,1,1
B17388,T3,M,1,1
B17389,T2,M,1,1
B17390,T2,M,1,1
B17391,T3,U,1,1
B17392,T3,U,1,1
B17393,T2,F,2,1
B17394,T2,F,1,1
B17395,T3,F,1,1
B17396,T3,F,1,1
B17397,T3,F,1,1
B17398,T3,F,1,1
B17399,T3,F,1,1
B17400,T3,M,1,1
B17401,T3,M,1,1
B17402,T3,F,1,1
B17403,T3,F,1,1
B17404,T3,F,1,1
B17405,T3,F,1,1
B17406,T3,F,1,1
B17407,T3,F,1,1
B17408,T3,F,1,1
B17409,T3,F,1,1
B17410,T3,M,2,1
B17411,T3,M,1,1
B17412,T2,U,3,1
B17413,T2,M,3,1
B17414,T3,F,1,1
B17415,T3,M,1,1
B17416,T2,M,1,1
B17417,T2,F,1,1
B17418,T2,F,1,1
B17419,T3,M,2,1
B17420,T3,U,1,1
B17421,T3,U,1,1
B17422,T2,M,1,1
B17423,T1,M,1,1
B17424,T3,M,1,1
B17425,T3,M,1,1
B17426,T3,M,1,1
B17427,T3,M,1,1
B17428,T3,M,1,1
B17429,T3,M,1,1
B17430,T3,M,1,1
B17431,T2,U,1,1
B17432,T2,M,1,1
B17433,T3,M,1,1
B17434,T3,M,1,1
B17435,T3,M,1,1
B17436,T1,F,1,1
B17437,T3,M,1,1
B17438,T3,M,1,1
B17439,T3,M,1,1
B17440,T3,M,1,1
B17441,T3,M,1,1
B17442,T2,M,1,1
B17443,T2,F,1,1
B17444,T2,F,2,1
B17445,T2,F,3,1
B17446,T2,M,1,1
B17447,T1,M,1,1
B17448,T1,M,1,1
B17449,T2,U,3,1
B17450,T2,M,1,1
B17451,T3,F,1,1
B17452,T1,F,1,1
B17453,T1,F,1,1
B17454,T1,F,1,1
B17455,T2,M,1,1
B17456,T2,F,1,1
B17457,T2,U,1,1
B17458,T2,F,1,1
B17459,T2,F,1,1
B17460,T2,U,1,1
B17461,T2,U,2,1
B17462,T2,U,1,1
B17463,T2,M,1,1
B17464,T2,U,1,1
B17465,T2,U,1,1
B17466,T2,M,1,1
B17467,T2,M,1,1
B17468,T3,F,1,1
B17469,T2,U,1,1
B17470,T3,M,1,1
B17471,T3,U,1,1
B17472,T3,M,1,1
B17473,T3,M,1,1
B17474,T3,M,1,1
B17475,T3,M,1,1
B17476,T3,M,1,1
B17477,T3,M,1,1
B17478,T2,M,2,1
B17479,T2,M,1,1
B17480,T2,M,1,1
B17481,T3,M,1,1
B17482,T2,M,1,1
B17483,T2,M,1,1
B17484,T3,M,1,1
B17485,T3,U,1,1
B17486,T3,F,1,1
B17487,T3,M,1,1
B17488,T3,M,1,1
B17489,T2,M,1,1
B17490,T3,F,1,1
B17491,T3,M,1,1
B17492,T2,M,1,1
B17493,T3,M,1,1
B17494,T3,M,1,1
B17495,T3,M,1,1
B17496,T3,F,1,1
B17497,T3,F,1,1
B17498,T2,U,1,1
B17499,T2,M,1,1
B17500,T3,U,1,1
B17501,T3,F,1,1
B17502,T3,F,1,1
B17503,T3,F,1,1
B17504,T3,M,1,1
B17505,T3,M,1,1
B17506,T3,M,1,1
B17507,T3,M,1,1
B17508,T3,M,1,1
B17509,T3,M,1,1
B17510,T3,M,1,1
B17511,T3,F,1,1
B17512,T3,F,1,1
B17513,T3,F,1,1
B17514,T1,M,1,1
B17515,T2,U,1,1
B17516,T3,M,1,1
B17517,T2,M,1,1
B17518,T3,M,1,1
B17519,T2,F,1,1
B17520,T2,M,2,1
B17521,T1,F,1,1
B17522,T3,F,1,1
B17523,T2,M,1,1
B17524,T2,M,1,1
B17525,T2,M,1,1
B17526,T2,F,1,1
B17527,T3,F,1,1
B17528,T3,F,1,1
B17529,T3,F,1,1
B17530,T3,F,1,1
B17531,T3,F,1,1
B17532,T3,M,1,1
B17533,T2,F,1,1
B17534,T2,F,1,1
B17535,T2,F,1,1
B17536,T1,F,1,1
B17537,T2,F,1,1
B17538,T2,F,1,1
B17539,T1,F,1,1
B17540,T1,F,1,1
B17541,T1,U,1,1
B17542,T2,F,1,1
B17543,T3,F,1,1
B17544,T3,F,1,1
B17545,T3,M,1,1
B17546,T3,M,1,1
B17547,T1,M,1,1
B17548,T1,M,1,1
B17549,T1,M,1,1
B17550,T1,M,1,1
B17551,T2,F,1,1
B17552,T2,M,1,1
B17553,T2,F,1,1
B17554,T1,M,1,1
B17555,T2,M,2,1
B17556,T2,F,1,1
B17557,T2,F,1,1
B17558,T2,F,1,1
B17559,T3,F,1,1
B17560,T2,M,1,1
B17561,T2,F,1,1
B17562,T2,F,1,1
B17563,T2,F,1,1
B17564,T1,F,1,1
B17565,T3,M,1,1
B17566,T3,M,1,1
B17567,T3,M,1,1
B17568,T3,M,1,1
B17569,T4,M,1,1
B17570,T4,M,1,1
B17571,T1,F,1,1
B17572,T1,F,1,1
B17573,T1,F,1,1
B17574,T3,M,1,1
B17575,T3,M,1,1
B17576,T3,M,1,1
B17577,T4,M,1,1
B17578,T4,M,1,1
B17579,T3,M,1,1
B17580,T3,M,1,1
B17581,T3,M,1,1
B17582,T3,M,1,1
B17583,T3,M,1,1
B17584,T3,M,1,1
B17585,T3,M,1,1
B17586,T3,M,1,1
B17587,T3,M,1,1
B17588,T3,M,1,1
B17589,T3,M,1,1
B17590,T3,M,1,1
B17591,T4,M,1,1
B17592,T4,M,1,1
B17593,T2,F,1,1
B17594,T3,F,1,1
B17595,T3,F,1,1
B17596,T2,F,1,1
B17597,T2,F,1,1
B17598,T2,F,1,1
B17599,T2,F,1,1
B17600,T3,F,1,1
B17601,T3,F,1,1
B17602,T3,F,1,1
B17603,T2,F,1,1
B17604,T2,F,1,1
B17605,T2,F,1,1
B17606,T4,F,1,1
B17607,T2,F,1,1
B17608,T3,F,1,1
B17609,T3,F,1,1
B17610,T1,M,1,1
B17611,T1,M,1,1
B17612,T1,M,1,1
B17613,T1,M,1,1
B17614,T1,M,1,1
B17615,T1,M,1,1
B17616,T1,M,1,1
B17617,T1,M,1,1
B17618,T1,M,1,1
B17619,T2,M,1,1
B17620,T2,M,1,1
B17621,T2,M,1,1
B17622,T2,M,1,1
B17623,T2,M,1,1
B17624,T1,M,1,1
B17625,T3,M,1,1
B17626,T3,M,1,1
B17627,T3,M,1,1
B17628,T3,M,1,1
B17629,T3,M,1,1
B17630,T2,F,1,1
B17631,T2,F,1,1
B17632,T2,F,1,1
B17633,T2,F,1,1
B17634,T2,F,1,1
B17635,T2,F,1,1
B17636,T2,F,1,1
B17637,T2,F,1,1
B17638,T2,F,1,1
B17639,T2,F,1,1
B17640,T2,F,1,1
B17641,T2,F,1,1
B17642,T2,F,1,1
B17643,T2,F,1,1
B17644,T2,F,1,1
B17645,T2,F,1,1
B17646,T4,M,1,1
B17647,T2,F,1,1
B17648,T2,F,1,1
B17649,T2,F,1,1
B17650,T3,F,1,1
B17651,T3,F,1,1
B17652,T3,F,1,1
B17653,T3,F,1,1
B17654,T3,F,1,1
B17655,T4,F,1,1
B17656,T4,F,1,1
B17657,T4,F,1,1
B17658,T2,F,1,1
B17659,T2,F,1,1
B17660,T2,M,1,1
B17661,T2,F,1,1
B17662,T2,F,1,1
B17663,T2,M,1,1
B17664,T2,F,1,1
B17665,T2,F,1,1
B17666,T2,U,1,1
B17667,T2,M,1,1
B17668,T2,M,1,1
B17669,T3,F,1,1
B17670,T2,F,1,1
B17671,T2,F,1,1
B17672,T2,F,1,1
B17673,T2,F,1,1
B17674,T2,F,1,1
B17675,T1,M,1,1
B17676,T2,M,1,1
B17677,T3,M,1,1
B17678,T3,M,1,1
B17679,T3,M,1,1
B17680,T3,M,1,1
B17681,T3,M,1,1
B17682,T1,F,1,1
B17683,T2,F,1,1
B17684,T2,F,1,1
B17685,T3,M,1,1
B17686,T3,M,1,1
B17687,T3,M,1,1
B17688,T4,M,1,1
B17689,T1,M,1,1
B17690,T1,M,1,1
B17691,T1,M,1,1
B17692,T1,M,1,1
B17694,T2,M,1,1
B17695,T1,M,1,1
B17696,T1,M,1,1
B17697,T1,M,1,1
B17698,T1,M,1,1
B17699,T1,M,1,1
B17700,T1,M,1,1
B17701,T1,M,1,1
B17702,T1,M,1,1
B17703,T2,M,1,1
B17704,T3,F,1,1
B17705,T3,F,1,1
B17706,T3,M,1,1
B17707,T3,M,1,1
B17708,T3,M,1,1
B17709,T3,F,1,1
B17710,T3,F,1,1
B17711,T3,F,1,1
B17712,T3,F,1,1
B17713,T3,F,1,1
B17714,T3,F,1,1
B17715,T3,F,1,1
B17716,T3,F,1,1
B17717,T3,F,1,1
B17718,T1,M,1,1
B17719,T2,M,1,1
B17720,T1,F,1,1
B17721,T1,F,1,1
B17722,T2,F,1,1
B17723,T2,F,1,1
B17724,T4,M,1,1
B17725,T2,M,1,1
B17726,T3,M,1,1
B17727,T3,M,1,1
B17728,T3,F,1,1
B17729,T3,F,1,1
B17730,T3,F,1,1
B17731,T3,M,1,1
B17732,T1,M,1,1
B17733,T3,M,1,1
B17734,T3,M,1,1
B17735,T3,M,1,1
B17736,T3,M,1,1
B17737,T3,M,1,1
B17738,T3,M,1,1
B17739,T3,M,1,1
B17740,T3,M,1,1
B17741,T3,M,1,1
B17742,T3,M,1,1
B17743,T3,M,1,1
B17744,T3,M,1,1
B17745,T3,M,1,1
B17746,T3,M,1,1
B17747,T4,M,1,1
B17748,T2,F,1,1
B17749,T2,F,1,1
B17750,T2,F,1,1
B17751,T3,F,1,1
B17752,T3,F,1,1
B17753,T3,F,1,1
B17754,T3,F,1,1
B17755,T3,F,1,1
B17756,T3,F,1,1
B17757,T3,F,1,1
B17758,T3,F,1,1
B17759,T3,F,1,1
B17760,T3,F,1,1
B17761,T3,F,1,1
B17762,T3,F,1,1
B17763,T3,F,1,1
B17764,T3,F,1,1
B17765,T3,F,1,1
B17766,T3,F,1,1
B17767,T3,F,1,1
B17768,T3,F,1,1
B17769,T4,F,1,1
B17770,T3,F,1,1
B17771,T2,M,1,1
B17772,T2,M,1,1
B17773,T3,M,1,1
B17774,T3,M,1,1
B17775,T2,M,1,1
B17776,T1,F,1,1
B17777,T3,F,1,1
B17778,T3,M,1,1
B17779,T3,F,2,1
B17780,T3,F,1,1
B17781,T4,F,1,1
B17782,T3,M,1,1
B17783,T3,M,1,1
B17784,T3,M,1,1
B17785,T3,M,1,1
B17786,T3,M,1,1
B17787,T3,M,1,1
B17788,T3,M,1,1
B17789,T3,M,1,1
B17790,T3,M,1,1
B17791,T3,M,1,1
B17792,T3,M,1,1
B17793,T3,M,1,1
B17794,T4,M,1,1
B17795,T3,F,1,1
B17796,T1,M,1,1
B17797,T3,M,1,1
B17798,T3,M,1,1
B17799,T1,M,1,1
B17800,T3,M,1,1
B17801,T3,M,1,1
B17802,T3,M,1,1
B17803,T3,M,1,1
B17804,T4,M,1,1
B17805,T3,M,1,1
B17806,T3,M,1,1
B17807,T3,M,1,1
B17808,T3,M,1,1
B17809,T2,F,1,1
B17810,T3,F,1,1
B17811,T3,F,1,1
B17812,T1,F,1,1
B17813,T1,F,1,1
B17814,T3,F,1,1
B17815,T3,F,1,1
B17816,T3,F,1,1
B17817,T3,F,1,1
B17818,T3,F,1,1
B17819,T3,F,1,1
B17820,T3,F,1,1
B17821,T3,F,1,1
B17822,T3,F,1,1
B17823,T4,F,1,1
B17824,T1,M,1,1
B17825,T1,M,1,1
B17826,T1,M,1,1
B17827,T3,M,1,1
B17828,T3,M,1,1
B17829,T3,M,1,1
B17830,T3,M,1,1
B17831,T4,M,1,1
B17832,T3,F,1,1
B17833,T3,F,1,1
B17834,T3,F,1,1
B17835,T4,F,1,1
B17836,T3,M,1,1
B17837,T3,M,1,1
B17838,T3,M,1,1
B17839,T3,M,1,1
B17840,T3,M,1,1
B17841,T4,M,1,1
B17842,T4,M,1,1
B17843,T2,M,1,1
B17844,T1,F,1,1
B17845,T2,M,1,1
B17846,T2,M,1,1
B17847,T1,M,1,1
B17848,T2,M,1,1
B17849,T4,F,1,1
B17850,T3,F,1,1
B17851,T3,F,1,1
B17852,T3,F,1,1
B17853,T3,F,1,1
B17854,T3,F,1,1
B17855,T3,F,1,1
B17856,T4,F,1,1
B17857,T4,F,1,1
B17858,T4,F,1,1
B17859,T4,F,1,1
B17860,T4,M,1,1
B17861,T4,M,1,1
B17862,T4,M,1,1
B17863,T4,F,1,1
B17864,T4,M,1,1
B17865,T4,F,1,1
B17866,T4,F,1,1
B17867,T1,M,1,1
B17868,T1,M,1,1
B17869,T1,M,1,1
B17870,T1,M,2,1
B17871,T4,M,1,1
B17872,T4,M,1,1
B17873,T4,M,1,1
B17874,T2,F,1,1
B17875,T3,F,1,1
B17876,T3,F,1,1
B17877,T3,F,1,1
B17878,T4,F,1,1
B17879,T3,F,1,1
B17880,T3,F,1,1
B17881,T3,F,1,1
B17882,T3,F,1,1
B17883,T3,F,1,1
B17884,T3,F,1,1
B17885,T4,F,1,1
B17886,T3,M,1,1
B17887,T2,M,1,1
B17888,T2,M,1,1
B17889,T1,M,1,1
B17890,T1,M,1,1
B17891,T1,M,1,1
B17892,T4,F,1,1
B17893,T3,F,1,1
B17894,T2,M,1,1
B17895,T2,M,1,1
B17896,T2,M,1,1
B17897,T2,M,1,1
B17898,T3,M,1,1
B17899,T3,M,1,1
B17900,T3,M,1,1
B17901,T1,M,1,1
B17902,T1,F,1,1
B17903,T1,M,1,1
B17904,T2,M,1,1
B17905,T2,M,1,1
B17906,T2,M,1,1
B17907,T1,F,1,1
B17908,T1,M,1,1
B17909,T1,M,1,1
B17910,T1,F,1,1
B17911,T1,F,1,1
B17912,T1,F,1,1
B17913,T2,M,1,1
B17914,T2,M,1,1
B17915,T3,M,1,1
B17916,T3,M,1,1
B17917,T2,M,1,1
B17918,T3,M,1,1
B17919,T3,M,1,1
B17920,T3,M,1,1
B17921,T2,F,1,1
B17922,T3,M,1,1
B17923,T3,M,1,1
B17924,T3,M,1,1
B17925,T3,F,1,1
B17926,T3,F,1,1
B17927,T3,F,1,1
B17928,T3,F,1,1
B17929,T3,F,1,1
B17930,T3,F,1,1
B17931,T3,F,1,1
B17932,T3,F,1,1
B17933,T3,F,1,1
B17934,T3,F,1,1
B17935,T3,F,1,1
B17936,T3,F,1,1
B17937,T3,F,1,1
B17938,T4,F,1,1
B17939,T3,F,1,1
B17940,T1,M,1,1
B17941,T1,M,1,1
B17942,T2,M,1,1
B17943,T2,M,1,1
B17944,T2,M,1,1
B17945,T2,F,1,1
B17946,T2,F,1,1
B17947,T2,F,1,1
B17948,T2,F,1,1
B17949,T3,F,1,1
B17950,T3,F,1,1
B17951,T3,F,1,1
B17952,T3,F,1,1
B17953,T3,F,1,1
B17954,T3,F,1,1
B17955,T3,F,1,1
B17956,T3,F,1,1
B17957,T3,F,1,1
B17958,T3,F,1,1
B17959,T3,F,1,1
B17960,T3,F,1,1
B17961,T3,F,1,1
B17962,T3,F,1,1
B17963,T3,F,1,1
B17964,T3,F,1,1
B17965,T3,F,1,1
B17966,T3,F,1,1
B17967,T3,F,1,1
B17968,T3,F,1,1
B17969,T3,F,1,1
B17970,T1,F,1,1
B17971,T1,F,1,1
B17972,T1,F,1,1
B17973,T2,F,1,1
B17974,T1,M,1,1
B17975,T1,F,1,1
B17976,T1,F,1,1
B17977,T1,F,1,1
B17978,T1,F,1,1
B17979,T1,F,1,1
B17980,T1,F,1,1
B17981,T2,F,1,1
B17982,T1,M,1,1
B17983,T1,M,1,1
B17984,T1,M,1,1
B17985,T1,M,1,1
B17986,T1,M,1,1
B17987,T1,M,1,1
B17988,T1,M,1,1
B17989,T1,M,1,1
B17990,T2,M,1,1
B17991,T2,M,1,1
B17992,T1,M,1,1
B17993,T3,F,1,1
B17994,T1,F,1,1
B17995,T1,F,1,1
B17996,T2,F,1,1
B17997,T2,F,1,1
B17998,T3,F,1,1
B17999,T3,F,1,1
B18000,T3,F,1,1
B18001,T3,F,1,1
B18002,T1,M,1,1
B18003,T1,F,1,1
B18004,T1,U,1,1
B18005,T1,F,1,1
B18006,T1,F,1,1
B18007,T1,F,1,1
B18008,T1,F,1,1
B18009,T1,F,1,1
B18010,T1,F,1,1
B18011,T2,F,1,1
B18012,T3,F,1,1
B18013,T3,F,1,1
B18014,T3,F,1,1
B18015,T3,F,1,1
B18016,T3,F,1,1
B18017,T3,F,1,1
B18018,T3,F,1,1
B18019,T3,F,1,1
B18020,T3,F,1,1
B18021,T3,F,1,1
B18022,T3,F,1,1
B18023,T3,F,1,1
B18024,T3,F,1,1
B18025,T3,F,1,1
B18026,T3,F,1,1
B18027,T3,F,1,1
B18028,T3,F,1,1
B18029,T3,F,1,1
B18030,T3,F,1,1
B18031,T3,F,1,1
B18032,T3,F,1,1
B18033,T3,F,1,1
B18034,T3,F,1,1
B18035,T3,F,1,1
B18036,T3,F,1,1
B18037,T3,F,1,1
B18038,T3,F,1,1
B18039,T3,F,1,1
B18040,T3,F,1,1
B18041,T3,F,1,1
B18042,T3,F,1,1
B18043,T3,F,1,1
B18044,T3,F,1,1
B18045,T3,F,1,1
B18046,T3,F,1,1
B18047,T4,F,1,1
B18048,T4,F,1,1
B18049,T4,F,1,1
B18050,T4,F,1,1
B18051,T4,F,1,1
B18052,T3,F,1,1
B18053,T3,F,1,1
B18054,T3,F,1,1
B18055,T3,F,1,1
B18056,T3,F,1,1
B18057,T3,F,1,1
B18058,T3,F,1,1
B18059,T4,F,1,1
B18060,T2,M,1,1
B18061,T3,U,1,1
B18062,T3,U,1,1
B18063,T4,U,1,1
