genre_name	title_id
Jewish Novel	8453
New Woman Novel	8454
New Woman Novel	8455
Pseudonym Library	8460
Pseudonym Library	8462
Historical Novel: 18th Century	8462
Broadview Editions (2017)	8464
Pseudonym Library	8466
Historical Novel: 18th Century	8466
Pseudonym Library	8467
Pseudonym Library	8468
Pseudonym Library	8469
Pseudonym Library	8471
Pseudonym Library	8472
Pseudonym Library	8473
Pseudonym Library	8474
Pseudonym Library	8475
Russian Novel	8475
Pseudonym Library	8476
Pseudonym Library	8477
West Indian Novel	8477
Sensation Novel	8487
Pseudonym Library	8491
Pseudonym Library	8499
Character: Drug Addict	8502
Pseudonym Library	8504
Pseudonym Library	8507
Pseudonym Library	8508
Pseudonym Library	8509
Pseudonym Library	8510
Pseudonym Library	8511
Pseudonym Library	8513
Pseudonym Library	8514
Pseudonym Library	8522
Pseudonym Library	8523
Sensation Novel	8525
Detective Fiction	8560
Indian Novel	8574
Autonym Library	8577
Science Fiction	8588
Penguin Classics (2016)	8588
Broadview Editions (2017)	8588
Oxford World's Classics (2017)	8588
Science Fiction	8589
Science Fiction	8590
Science Fiction	8591
Antivivisection Fiction	8591
Penguin Classics (2016)	8591
Broadview Editions (2017)	8591
Oxford World's Classics (2017)	8591
Science Fiction	8593
Science Fiction	8594
Penguin Classics (2016)	8594
Science Fiction	8595
Invasion Novels	8595
Penguin Classics (2016)	8595
Broadview Editions (2017)	8595
Science Fiction	8596
Science Fiction	8597
Science Fiction	8599
Oxford World's Classics (2017)	8599
Sensation Novel	8611
Autonym Library	8617
Historical Novel: 18th Century	8620
Historical Novel: 18th Century	8624
Christmas Books	8634
Arrowsmith's Bristol Library	8638
Autonym Library	8642
Science Fiction	8644
Autonym Library	8647
Indian Novel	8647
Autonym Library	8649
Autonym Library	8651
Science Fiction	8652
Autonym Library	8653
Autonym Library	8658
Autonym Library	8679
Character: Author	8684
Broadview Editions (2017)	8684
Political Novel	8685
Broadview Editions (2017)	8685
Character: Governess	8686
Autonym Library	8706
Science Fiction	8707
Autonym Library	8711
Historical Novel: 17th Century	8712
Historical Novel: 17th Century	8713
Character: Author	8717
Autonym Library	8719
Character: Author	8725
Bigamy Novel	8725
Autonym Library	8732
Autonym Library	8734
South African Novel	8734
South African Novel	8736
South African Novel	8737
Theatre Novel	8742
Slum Fiction	8742
Unfinished Serializations	8743
School Novel	8744
University Novel	8745
School Novel	8746
Sensation Novel	8750
Bigamy Novel	8755
Detective Fiction	8758
Australian Novel	8761
Character: Doctor	8784
Bigamy Novel	8789
Penguin Classics (2016)	8810
Broadview Editions (2017)	8811
Broadview Editions (2017)	8813
University Novel	8823
Character: Doctor	8823
Kailyard School	8823
Detective Fiction	8834
Detective Fiction	8835
Supernatural Fiction	8837
Broadview Editions (2017)	8837
Detective Fiction	8842
Detective Fiction	8848
Detective Fiction	8851
Sensation Novel	8857
Sensation Novel	8859
Slum Fiction	8877
Detective Fiction	8885
Theatre Novel	8888
Sensation Novel	8890
Nautical Novel	8903
Nautical Novel	8905
Nautical Novel	8911
Nautical Novel	8914
Detective Fiction	8934
Slum Fiction	8935
Detective Fiction	8936
Slum Fiction	8938
Oxford World's Classics (2017)	8938
Broadview Editions (2017)	8938
Detective Fiction	8939
Detective Fiction	8940
University Novel	8972
Invasion Novels	8982
Military Fiction	8984
Military Fiction	8985
Arrowsmith's Bristol Library	8986
Military Fiction	8991
Character: Author	8993
Military Fiction	9025
Bigamy Novel	9070
Character: Artist	9077
Science Fiction	9087
Science Fiction	9088
Indian Novel	9092
Penguin Classics (2016)	9092
Oxford World's Classics (2017)	9092
Penguin Classics (2016)	9094
Oxford World's Classics (2017)	9094
Character: Doctor	9101
Penguin Classics (2016)	9103
Oxford World's Classics (2017)	9103
Oxford World's Classics (2017)	9104
Penguin Classics (2016)	9107
School Novel	9109
Oxford World's Classics (2017)	9109
Indian Novel	9110
Penguin Classics (2016)	9110
Broadview Editions (2017)	9110
Oxford World's Classics (2017)	9110
Penguin Classics (2016)	9111
Penguin Classics (2016)	9112
Penguin Classics (2016)	9113
Oxford World's Classics (2017)	9113
Penguin Classics (2016)	9114
Broadview Editions (2017)	9114
Oxford World's Classics (2017)	9114
Penguin Classics (2016)	9115
Science Fiction	9115
Science Fiction	9116
Character: Mentally Ill	9117
Character: Drug Addict	9118
Arrowsmith's Bristol Library	9119
New Woman Novel	9120
Sensation Novel	9122
Vizetelly's One-Volume Novels	9122
Jewish Novel	9122
Sensation Novel	9123
Bigamy Novel	9124
New Woman Novel	9126
Character: Artist	9126
Australian Novel	9137
New Woman Novel	9137
New Woman Novel	9140
Historical Novel: Medieval	9145
Historical Novel: 17th Century	9148
Sensation Novel	9149
Nautical Novel	9150
Science Fiction	9153
Detective Fiction	9153
New Woman Novel	9157
Sensation Novel	9166
Science Fiction	9203
Detective Fiction	9204
Science Fiction	9206
Science Fiction	9213
Invasion Novels	9219
Detective Fiction	9251
Character: Doctor	9251
Character: Doctor	9254
Detective Fiction	9254
Detective Fiction	9265
Character: Doctor	9267
Detective Fiction	9271
Detective Fiction	9272
Detective Fiction	9278
Detective Fiction	9283
Oxford World's Classics (2017)	9297
Arrowsmith's Bristol Library	9300
Science Fiction	9312
Arrowsmith's Bristol Library	9313
Arrowsmith's Bristol Library	9321
Penguin Classics (2016)	9325
Bigamy Novel	9327
Arrowsmith's Bristol Library	9339
Sensation Novel	9339
School Novel	9340
Character: Author	9342
Arrowsmith's Bristol Library	9343
Character: Artist	9344
Supernatural Fiction	9350
Arrowsmith's Bristol Library	9351
Arrowsmith's Bristol Library	9353
Arrowsmith's Bristol Library	9357
Arrowsmith's Bristol Library	9364
Arrowsmith's Bristol Library	9368
Arrowsmith's Bristol Library	9370
Arrowsmith's Bristol Library	9371
Arrowsmith's Bristol Library	9372
Arrowsmith's Bristol Library	9374
Arrowsmith's Bristol Library	9381
Arrowsmith's Bristol Library	9393
Detective Fiction	9396
Arrowsmith's Bristol Library	9399
Detective Fiction	9399
Arrowsmith's Bristol Library	9403
Sensation Novel	9413
Bigamy Novel	9435
Bigamy Novel	9454
Arrowsmith's Bristol Library	9463
Arrowsmith's Bristol Library	9465
Arrowsmith's Two Shilling Series	9466
Arrowsmith's Bristol Library	9467
University Novel	9469
University Novel	9480
Bigamy Novel	9487
Arrowsmith's Bristol Library	9508
Detective Fiction	9513
Arrowsmith's Bristol Library	9514
Detective Fiction	9514
Arrowsmith's Bristol Library	9516
Detective Fiction	9516
Arrowsmith's Bristol Library	9518
Arrowsmith's Bristol Library	9522
Arrowsmith's Bristol Library	9526
Arrowsmith's Bristol Library	9527
Christmas Books	9528
Christmas Books	9530
Christmas Books	9531
Detective Fiction	9534
Arrowsmith's Bristol Library	9541
Mesmerism	9546
Arrowsmith's Bristol Library	9549
Arrowsmith's Bristol Library	9551
Arrowsmith's Bristol Library	9561
Arrowsmith's Bristol Library	9570
Arrowsmith's Bristol Library	9572
Bigamy Novel	9580
Arrowsmith's Bristol Library	9586
Arrowsmith's Bristol Library	9587
Arrowsmith's Bristol Library	9588
Slum Fiction	9590
Arrowsmith's Bristol Library	9595
Arrowsmith's Bristol Library	9598
Arrowsmith's Bristol Library	9599
School Novel	9611
Arrowsmith's Bristol Library	9622
Arrowsmith's Bristol Library	9629
Arrowsmith's Bristol Library	9634
Sensation Novel	9636
Arrowsmith's Bristol Library	9647
Science Fiction	9648
Arrowsmith's Bristol Library	9655
Science Fiction	9655
Historical Novel: 18th Century	9658
Historical Novel: 18th Century	9659
Arrowsmith's Bristol Library	9660
Historical Novel: 18th Century	9661
Theatre Novel	9663
Character: Artist	9668
Arrowsmith's Bristol Library	9670
Arrowsmith's Bristol Library	9678
Nautical Novel	9682
Arrowsmith's Bristol Library	9685
Arrowsmith's Bristol Library	9688
Science Fiction	9695
Character: Doctor	9695
Arrowsmith's Bristol Library	9696
Detective Fiction	9706
Arrowsmith's Bristol Library	9707
Penguin Classics (2016)	9710
Oxford World's Classics (2017)	9710
Penguin Classics (2016)	9714
Oxford World's Classics (2017)	9714
Arrowsmith's Bristol Library	9715
Arrowsmith's Bristol Library	9717
Arrowsmith's Bristol Library	9718
Documentary Novels	9722
Historical Novel: 18th Century	9724
Historical Novel: Classical	9725
University Novel	9726
Religious Novels	9726
Historical Novel: Classical	9727
African Novel	9727
Nautical Novel	9730
Historical Novel: 18th Century	9732
Religious Novels	9780
University Novel	9892
University Novel	9893
University Novel	9896
University Novel	9901
Christmas Books	9909
University Novel	9912
School Novel	9912
Christmas Books	9915
University Novel	9916
University Novel	9917
Bildungsroman (male)	9917
University Novel	9919
University Novel	9920
University Novel	9923
University Novel	9925
University Novel	9930
University Novel	9931
University Novel	9932
University Novel	9933
University Novel	9934
University Novel	9936
University Novel	9939
University Novel	9940
University Novel	9941
University Novel	9942
University Novel	9953
University Novel	9954
University Novel	9961
University Novel	9962
Theatre Novel	9966
Theatre Novel	9967
Nautical Novel	9968
University Novel	9969
Historical Novel: Medieval	9969
University Novel	9970
Historical Novel: 17th Century	9970
Historical Novel: Classical	9971
Historical Novel: Classical	9972
Historical Novel: Classical	9973
Historical Novel: Classical	9974
Historical Novel: Classical	9975
Historical Novel: Classical	9976
Historical Novel: Classical	9977
Historical Novel: Classical	9978
Historical Novel: Classical	9979
School Novel	9982
School Novel	9984
School Novel	9988
School Novel	9989
School Novel	9990
School Novel	9993
School Novel	9994
School Novel	9996
School Novel	9997
School Novel	9998
School Novel	10001
School Novel	10004
School Novel	10005
University Novel	10008
School Novel	10008
University Novel	10009
School Novel	10009
University Novel	10010
University Novel	10082
University Novel	10103
University Novel	10105
New Woman Novel	10105
University Novel	10108
Historical Novel: Medieval	10108
Character: Artist	10109
University Novel	10112
University Novel	10113
Christmas Books	10114
University Novel	10222
University Novel	10246
University Novel	10248
University Novel	10249
University Novel	10251
University Novel	10252
Christmas Books	10270
Christmas Books	10291
Christmas Books	10292
Science Fiction	10301
Science Fiction	10302
Science Fiction	10303
Character: Author	10304
Character: Author	10305
Science Fiction	10313
Science Fiction	10315
Science Fiction	10318
Nautical Novel	10319
Nautical Novel	10322
Science Fiction	10325
Detective Fiction	10328
Invasion Novels	10335
Science Fiction	10335
Invasion Novels	10336
Science Fiction	10336
Science Fiction	10337
Science Fiction	10340
Science Fiction	10341
Science Fiction	10343
Science Fiction	10345
Science Fiction	10346
Detective Fiction	10347
Science Fiction	10351
Nautical Novel	10353
Sensation Novel	10359
Detective Fiction	10365
Christmas Books	10365
Detective Fiction	10376
Detective Fiction	10378
Detective Fiction	10380
Invasion Novels	10388
Invasion Novels	10396
Science Fiction	10396
Science Fiction	10397
Science Fiction	10398
Invasion Novels	10400
Historical Novel: 18th Century	10405
Detective Fiction	10408
Historical Novel: 18th Century	10409
Detective Fiction	10410
Detective Fiction	10421
Sensation Novel	10427
Character: Artist	10437
Sensation Novel	10448
Penguin Classics (2016)	10452
Vizetelly's One-Volume Novels	10454
Nautical Novel	10460
Nautical Novel	10463
Invasion Novels	10467
Nautical Novel	10468
Science Fiction	10469
Science Fiction	10470
Nautical Novel	10475
Detective Fiction	10486
Detective Fiction	10487
Detective Fiction	10488
Detective Fiction	10489
Detective Fiction	10491
Detective Fiction	10492
Detective Fiction	10493
Detective Fiction	10494
Detective Fiction	10495
Detective Fiction	10496
Detective Fiction	10501
Detective Fiction	10502
Science Fiction	10502
Science Fiction	10503
Detective Fiction	10504
Detective Fiction	10506
Detective Fiction	10511
Science Fiction	10529
Nautical Novel	10551
Nautical Novel	10570
Nautical Novel	10571
Nautical Novel	10589
Nautical Novel	10590
Nautical Novel	10592
Nautical Novel	10596
Invasion Novels	10611
Science Fiction	10618
Character: Author	10620
Detective Fiction	10626
Science Fiction	10646
Bigamy Novel	10649
Science Fiction	10697
Detective Fiction	10708
Nautical Novel	10717
Detective Fiction	10720
Nautical Novel	10721
Nautical Novel	10723
Nautical Novel	10724
Nautical Novel	10730
Nautical Novel	10731
Sensation Novel	10733
Bigamy Novel	10733
Nautical Novel	10734
Christmas Books	10750
Four-Volume Novel	10757
Silver-Fork Novel	10758
Nautical Novel	10759
Historical Novel: 18th Century	10760
Nautical Novel	10760
New Woman Novel	10800
New Woman Novel	10801
New Woman Novel	10802
Unfinished Serializations	10820
Christmas Books	10843
Christmas Books	10853
Christmas Books	10864
Christmas Books	10905
Historical Novel: 18th Century	10957
Historical Novel: Medieval	10965
Historical Novel: 18th Century	10968
Historical Novel: Classical	10969
Historical Novel: Elizabethan	10970
Historical Novel: Classical	10971
School Novel	11030
Detective Fiction	11036
Detective Fiction	11071
Detective Fiction	11073
Detective Fiction	11080
Detective Fiction	11081
Christmas Books	11082
New Woman Novel	11091
Sensation Novel	11108
Detective Fiction	11108
Detective Fiction	11116
Slum Fiction	11123
Character: Fallen Woman	11123
Broadview Editions (2017)	11123
Slum Fiction	11126
Kailyard School	11129
Character: Author	11142
Character: Author	11143
Antivivisection Fiction	11147
Antivivisection Fiction	11148
Science Fiction	11149
Antivivisection Fiction	11149
Invasion Novels	11152
Science Fiction	11152
Character: Author	11154
Character: Author	11155
Character: Governess	11167
Christmas Books	11170
South African Novel	11171
Character: Suicide	11171
Detective Fiction	11189
Detective Fiction	11197
Bigamy Novel	11200
Mesmerism	11227
Science Fiction	11240
Detective Fiction	11250
Detective Fiction	11262
Detective Fiction	11293
Indian Novel	11340
Detective Fiction	11341
Detective Fiction	11342
African Novel	11343
Science Fiction	11346
Jewish Novel	11348
Historical Novel: Medieval	11352
Jewish Novel	11353
Broadview Editions (2017)	11353
Jewish Novel	11354
Historical Novel: Medieval	11354
Historical Novel: Elizabethan	11355
Historical Novel: Elizabethan	11356
Historical Novel: 18th Century	11358
Historical Novel: Elizabethan	11360
Historical Novel: 17th Century	11362
Historical Novel: 17th Century	11363
Historical Novel: Elizabethan	11366
Historical Novel: 18th Century	11368
Historical Novel: Elizabethan	11369
Penguin Classics (2016)	11374
Broadview Editions (2017)	11374
Oxford World's Classics (2017)	11374
Penguin Classics (2016)	11375
Broadview Editions (2017)	11375
Oxford World's Classics (2017)	11375
Indian Novel	11387
Indian Novel	11393
Detective Fiction	11407
Historical Novel: 18th Century	11410
Character: Governess	11412
Character: Suicide	11417
Jewish Novel	11417
Character: Musician	11417
School Novel	11429
School Novel	11430
School Novel	11432
School Novel	11433
School Novel	11434
School Novel	11436
School Novel	11437
School Novel	11438
School Novel	11441
School Novel	11442
Supernatural Fiction	11443
Character: Gypsy	11443
New Zealand Novel	11451
New Zealand Novel	11452
Historical Novel: 18th Century	11458
Historical Novel: Medieval	11532
Nautical Novel	11533
Short Stories	11533
Nautical Novel	11534
Nautical Novel	11535
Nautical Novel	11536
Short Stories	11542
Short Stories	11552
Short Stories	11560
Science Fiction	11572
Character: Artist	11580
Short Stories	11581
Nautical Novel	11582
Short Stories	11582
Short Stories	11586
Invasion Novels	11590
Science Fiction	11590
Oxford World's Classics (2017)	11591
School Novel	11606
Bigamy Novel	11608
Character: Suicide	11612
Penguin Classics (2016)	11627
Broadview Editions (2017)	11627
Oxford World's Classics (2017)	11627
Bigamy Novel	11640
Character: Musician	11643
Historical Novel: 18th Century	11648
Nautical Novel	11651
African Novel	11651
Christmas Books	11668
Vizetelly's One-Volume Novels	11673
Vizetelly's One-Volume Novels	11674
Vizetelly's One-Volume Novels	11675
Historical Novel: 18th Century	11677
Vizetelly's One-Volume Novels	11678
Vizetelly's One-Volume Novels	11679
Vizetelly's One-Volume Novels	11682
Vizetelly's One-Volume Novels	11684
Vizetelly's One-Volume Novels	11687
Vizetelly's One-Volume Novels	11688
Vizetelly's One-Volume Novels	11689
Vizetelly's One-Volume Novels	11690
Vizetelly's One-Volume Novels	11691
Vizetelly's One-Volume Novels	11692
Vizetelly's One-Volume Novels	11694
Vizetelly's One-Volume Novels	11695
Vizetelly's One-Volume Novels	11697
Vizetelly's One-Volume Novels	11698
Vizetelly's One-Volume Novels	11699
Vizetelly's One-Volume Novels	11700
Vizetelly's One-Volume Novels	11701
Vizetelly's One-Volume Novels	11702
Character: Suicide	11705
Science Fiction	11709
Christmas Books	11715
Character: Suicide	11717
Kailyard School	11717
Nautical Novel	11718
South African Novel	11721
Short Stories	11721
South African Novel	11722
Historical Novel: 18th Century	11722
South African Novel	11723
Short Stories	11723
Historical Novel: Elizabethan	11724
Historical Novel: 17th Century	11727
Nautical Novel	11730
Nautical Novel	11731
Nautical Novel	11733
Historical Novel: 17th Century	11778
Historical Novel: 17th Century	11779
Christmas Books	11783
Detective Fiction	11801
School Novel	11808
School Novel	11809
School Novel	11810
School Novel	11813
School Novel	11814
School Novel	11816
Supernatural Fiction	11821
Supernatural Fiction	11822
Documentary Novels	11828
Historical Novel: 17th Century	11845
Historical Novel: 18th Century	11846
Historical Novel: 17th Century	11849
Sporting Novel	11851
Historical Novel: 18th Century	11859
Character: Fallen Woman	11861
Historical Novel: 18th Century	11861
Historical Novel: Classical	11865
Historical Novel: Elizabethan	11866
Historical Novel: 18th Century	11867
Historical Novel: 17th Century	11870
Historical Novel: Classical	11871
Historical Novel: Classical	11873
Historical Novel: Classical	11874
Historical Novel: Medieval	11875
Science Fiction	11886
Nautical Novel	11887
Nautical Novel	11888
Nautical Novel	11889
Sporting Novel	11890
New Woman Novel	11900
Historical Novel: Biblical	11903
South African Novel	11913
Science Fiction	11914
Science Fiction	11915
Science Fiction	11916
Science Fiction	11930
Invasion Novels	11930
Science Fiction	11931
Science Fiction	11932
Invasion Novels	11933
Character: Mentally Ill	11938
Character: Suicide	11938
Historical Novel: Medieval	11949
Historical Novel: Medieval	11965
Historical Novel: 18th Century	11977
Nautical Novel	11980
Historical Novel: 18th Century	11980
Nautical Novel	11981
African Novel	11982
Nautical Novel	11982
Nautical Novel	11983
Science Fiction	11983
Nautical Novel	11984
Character: Doctor	11984
African Novel	11985
Nautical Novel	11985
Nautical Novel	11986
Nautical Novel	11987
Nautical Novel	11988
Nautical Novel	11989
Nautical Novel	11990
West Indian Novel	11990
Nautical Novel	11991
Nautical Novel	11992
Nautical Novel	11993
Nautical Novel	11994
West Indian Novel	11995
Nautical Novel	11995
Nautical Novel	11996
Historical Novel: Medieval	11997
Historical Novel: Medieval	11998
African Novel	12002
Historical Novel: Elizabethan	12018
Historical Novel: Elizabethan	12020
Historical Novel: 18th Century	12021
Australian Novel	12034
Australian Novel	12035
Australian Novel	12037
Character: Governess	12048
Historical Novel: 18th Century	12074
Historical Novel: 18th Century	12076
Historical Novel: Medieval	12078
Historical Novel: Medieval	12079
Indian Novel	12080
Arrowsmith's Two Shilling Series	12091
Arrowsmith's Two Shilling Series	12092
Arrowsmith's Two Shilling Series	12093
Arrowsmith's Two Shilling Series	12094
Arrowsmith's Two Shilling Series	12095
Arrowsmith's Two Shilling Series	12097
South American Novel	12124
Science Fiction	12126
Historical Novel: 18th Century	12127
Historical Novel: 18th Century	12128
Science Fiction	12129
Science Fiction	12130
Science Fiction	12131
Science Fiction	12134
Science Fiction	12135
Science Fiction	12138
Invasion Novels	12139
Science Fiction	12140
Invasion Novels	12140
Science Fiction	12141
Science Fiction	12142
Science Fiction	12143
Science Fiction	12147
Science Fiction	12151
Invasion Novels	12154
Historical Novel: 18th Century	12163
Historical Novel: Medieval	12189
Historical Novel: 17th Century	12192
Science Fiction	12193
Historical Novel: Elizabethan	12203
Historical Novel: Elizabethan	12204
Historical Novel: 17th Century	12205
Historical Novel: Elizabethan	12316
Bigamy Novel	12341
Christmas Books	12504
Indian Novel	12529
Christmas Books	12664
Indian Novel	12677
Indian Novel	12678
Detective Fiction	12735
Detective Fiction	12736
Detective Fiction	12741
Detective Fiction	12742
Detective Fiction	12743
Christmas Books	12763
Indian Novel	12810
Indian Novel	12821
Historical Novel: 17th Century	12841
Character: Governess	12887
Character: Disabled	12888
Detective Fiction	12904
Christmas Books	13034
Bigamy Novel	13047
Bigamy Novel	13102
Science Fiction	13223
Christmas Books	13239
Science Fiction	13250
Character: Suicide	13250
Science Fiction	13268
Character: Doctor	13269
Science Fiction	13270
Science Fiction	13272
Science Fiction	13311
Christmas Books	13374
Broadview Editions (2017)	13381
Oxford World's Classics (2017)	13381
New Woman Novel	13385
Detective Fiction	13395
Historical Novel: Elizabethan	13399
Christmas Books	13407
Bigamy Novel	13420
Christmas Books	13441
Science Fiction	13466
Science Fiction	13467
Science Fiction	13486
Christmas Books	13525
Science Fiction	13569
Science Fiction	13665
Penguin Classics (2016)	13672
Broadview Editions (2017)	13672
Oxford World's Classics (2017)	13672
Science Fiction	13672
Science Fiction	13673
Science Fiction	13675
Science Fiction	13698
Penguin Classics (2016)	13698
Broadview Editions (2017)	13698
Oxford World's Classics (2017)	13698
Penguin Classics (2016)	13699
Broadview Editions (2017)	13699
Oxford World's Classics (2017)	13699
Science Fiction	13700
Penguin Classics (2016)	13702
Broadview Editions (2017)	13702
Oxford World's Classics (2017)	13702
Science Fiction	13702
Broadview Editions (2017)	13705
Broadview Editions (2017)	13708
Science Fiction	13763
Christmas Books	13781
Science Fiction	13849
Science Fiction	13899
Science Fiction	13908
Historical Novel: Elizabethan	13909
Detective Fiction	13914
Detective Fiction	13916
Detective Fiction	13917
Detective Fiction	13918
Detective Fiction	13920
Detective Fiction	13921
Detective Fiction	13922
Detective Fiction	13923
Detective Fiction	13924
Detective Fiction	13925
Detective Fiction	13926
Detective Fiction	13927
Detective Fiction	13932
Detective Fiction	13933
Detective Fiction	13939
Detective Fiction	13943
Detective Fiction	13944
New Woman Novel	14032
New Woman Novel	14036
New Woman Novel	14040
Bigamy Novel	14040
Science Fiction	14085
Christmas Books	14112
Political Novel	14162
Detective Fiction	14179
Detective Fiction	14248
Science Fiction	14343
Science Fiction	14344
Historical Novel: 18th Century	14389
Social Problem Novel	14508
Historical Novel: 18th Century	14509
Detective Fiction	14515
Detective Fiction	14516
New Woman Novel	14519
Science Fiction	14533
Character: Governess	14557
Bigamy Novel	14564
Nautical Novel	14570
Nautical Novel	14571
Detective Fiction	14607
Historical Novel: Medieval	14618
South African Novel	14645
South African Novel	14646
South African Novel	14647
South African Novel	14648
Science Fiction	14660
Detective Fiction	14665
Detective Fiction	14667
Science Fiction	14671
Detective Fiction	14678
Detective Fiction	14684
Detective Fiction	14691
Detective Fiction	14694
Detective Fiction	14697
Christmas Books	14706
South African Novel	14717
Bigamy Novel	14725
Detective Fiction	14730
Science Fiction	14756
Bigamy Novel	14771
Detective Fiction	14772
Science Fiction	14775
Detective Fiction	14775
Science Fiction	14776
Science Fiction	14811
Science Fiction	14812
Science Fiction	14813
Christmas Books	14813
Science Fiction	14814
Science Fiction	14816
Science Fiction	14817
Science Fiction	14818
Science Fiction	14819
Science Fiction	14821
Science Fiction	14824
Science Fiction	14825
Science Fiction	14826
Science Fiction	14827
Science Fiction	14828
Science Fiction	14829
Science Fiction	14831
Science Fiction	14834
Science Fiction	14835
Science Fiction	14836
Science Fiction	14837
Science Fiction	14838
Science Fiction	14839
Science Fiction	14840
Science Fiction	14841
Science Fiction	14842
Science Fiction	14843
Science Fiction	14844
Invasion Novels	14844
Science Fiction	14845
Science Fiction	14846
Science Fiction	14847
Science Fiction	14848
Science Fiction	14849
Science Fiction	14851
Science Fiction	14852
Detective Fiction	14853
Detective Fiction	14854
Science Fiction	14855
Science Fiction	14857
Science Fiction	14858
Science Fiction	14859
Detective Fiction	14860
Detective Fiction	14861
Detective Fiction	14862
Science Fiction	14862
Detective Fiction	14863
Science Fiction	14864
Christmas Books	14865
Detective Fiction	14866
Detective Fiction	14867
Detective Fiction	14868
Detective Fiction	14869
Detective Fiction	14870
Detective Fiction	14871
Science Fiction	14872
Science Fiction	14873
Science Fiction	14874
Science Fiction	14878
Science Fiction	14880
Science Fiction	14881
Invasion Novels	14881
Science Fiction	14882
Science Fiction	14883
Science Fiction	14885
Character: Doctor	14886
Science Fiction	14887
Science Fiction	14888
Science Fiction	14889
Christmas Books	14894
Science Fiction	14897
Science Fiction	14899
Science Fiction	14900
Science Fiction	14901
Science Fiction	14902
Science Fiction	14903
Science Fiction	14904
Science Fiction	14905
Science Fiction	14907
Science Fiction	14908
Science Fiction	14909
Historical Novel: Classical	14909
Science Fiction	14911
Historical Novel: Classical	14911
Science Fiction	14912
Science Fiction	14913
Bigamy Novel	14914
Science Fiction	14916
Science Fiction	14917
Science Fiction	14921
Science Fiction	14922
Science Fiction	14923
Science Fiction	14924
Science Fiction	14926
Science Fiction	14927
Science Fiction	14928
Science Fiction	14930
Science Fiction	14931
Science Fiction	14932
Science Fiction	14933
Science Fiction	14934
Science Fiction	14935
Science Fiction	14936
Science Fiction	14938
Science Fiction	14939
Science Fiction	14940
Bigamy Novel	14940
Science Fiction	14941
Science Fiction	14942
Science Fiction	14943
Science Fiction	14944
Science Fiction	14945
Science Fiction	14946
Invasion Novels	14947
Science Fiction	14947
Bigamy Novel	14954
Science Fiction	14959
Science Fiction	14960
Science Fiction	14961
Science Fiction	14962
Science Fiction	14963
Science Fiction	14964
Prison Novel	14970
Character: Governess	14971
Nautical Novel	14973
Nautical Novel	14974
Social Problem Novel	14978
Nautical Novel	15035
Nautical Novel	15037
Nautical Novel	15038
Nautical Novel	15040
Nautical Novel	15041
Nautical Novel	15042
Nautical Novel	15044
Nautical Novel	15045
Nautical Novel	15046
Nautical Novel	15047
Christmas Books	15054
Nautical Novel	15055
Historical Novel: Elizabethan	15057
Historical Novel: Elizabethan	15058
Nautical Novel	15059
Historical Novel: Elizabethan	15061
Historical Novel: Elizabethan	15063
Historical Novel: 18th Century	15064
Nautical Novel	15066
Nautical Novel	15067
Nautical Novel	15068
School Novel	15070
Nautical Novel	15072
Nautical Novel	15075
Nautical Novel	15077
Nautical Novel	15078
Character: Governess	15086
Nautical Novel	15087
Nautical Novel	15088
Historical Novel: 17th Century	15090
Historical Novel: Medieval	15091
Nautical Novel	15092
Nautical Novel	15093
Historical Novel: 18th Century	15093
Nautical Novel	15094
Nautical Novel	15095
Historical Novel: 17th Century	15096
Nautical Novel	15097
Nautical Novel	15098
Nautical Novel	15099
Nautical Novel	15100
Historical Novel: Classical	15107
Nautical Novel	15108
Nautical Novel	15110
Nautical Novel	15111
Historical Novel: Elizabethan	15111
Nautical Novel	15113
Nautical Novel	15116
Nautical Novel	15117
Nautical Novel	15119
Nautical Novel	15120
Nautical Novel	15121
Nautical Novel	15123
Nautical Novel	15125
Historical Novel: Elizabethan	15130
Nautical Novel	15131
Historical Novel: 17th Century	15133
Nautical Novel	15133
Nautical Novel	15134
Nautical Novel	15136
Nautical Novel	15137
Nautical Novel	15138
Nautical Novel	15140
Historical Novel: Elizabethan	15142
Christmas Books	15178
Christmas Books	15186
Historical Novel: 17th Century	15189
Historical Novel: Elizabethan	15190
Nautical Novel	15207
Historical Novel: Elizabethan	15215
Science Fiction	15229
Historical Novel: Medieval	15271
Detective Fiction	15275
Social Problem Novel	15283
Christmas Books	15291
School Novel	15319
School Novel	15320
Historical Novel: Elizabethan	15321
School Novel	15322
School Novel	15324
Historical Novel: 18th Century	15328
School Novel	15331
School Novel	15332
Christmas Books	15334
School Novel	15336
Science Fiction	15371
Historical Novel: 17th Century	15391
Historical Novel: 17th Century	15407
Historical Novel: 17th Century	15408
School Novel	15413
Detective Fiction	15460
Science Fiction	15508
Science Fiction	15509
Science Fiction	15510
Science Fiction	15511
Science Fiction	15512
Science Fiction	15514
Historical Novel: Biblical	15514
Detective Fiction	15516
Historical Novel: Biblical	15517
Bigamy Novel	15518
University Novel	15527
University Novel	15528
Historical Novel: 18th Century	15532
Character: Author	15538
New Woman Novel	15547
Historical Novel: Medieval	15574
Historical Novel: Medieval	15575
Christmas Books	15576
Historical Novel: 17th Century	15643
Historical Novel: Medieval	15648
Historical Novel: 18th Century	15649
Christmas Books	15693
Science Fiction	15700
Science Fiction	15701
Science Fiction	15702
Science Fiction	15703
Science Fiction	15704
